Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
MkPairData/ExMemory 34/ExMemory 150,9.696525197558732e-7,9.426864507485287e-7,9.989022599733922e-7,9.622334950684668e-8,7.780740638251923e-8,1.1945771214366618e-7
MkPairData/ExMemory 34/ExMemory 1276,9.409349871890984e-7,8.840524401441146e-7,1.085877787004275e-6,3.0178127874150844e-7,6.365891747097585e-8,5.744837732750886e-7
MkPairData/ExMemory 34/ExMemory 278,9.671112421140089e-7,9.417766014145415e-7,1.009819116677298e-6,1.1693863792359781e-7,8.473164787806347e-8,1.5807643956553533e-7
MkPairData/ExMemory 34/ExMemory 442,8.817734544978261e-7,8.555002508757889e-7,9.110272395011422e-7,8.51415238002544e-8,6.587435472945313e-8,1.1394480318996794e-7
MkPairData/ExMemory 34/ExMemory 851,9.525500595110624e-7,9.201405302145331e-7,1.0116480637232524e-6,1.2499415975054227e-7,8.38130184243324e-8,1.782369544707347e-7
MkPairData/ExMemory 34/ExMemory 170,9.357839950275782e-7,9.087105679873091e-7,9.759135365287589e-7,9.969321758637742e-8,6.80960317800766e-8,1.5399443042319372e-7
MkPairData/ExMemory 34/ExMemory 187,8.852425864812943e-7,8.437888125766712e-7,9.344750469198731e-7,1.467117033863874e-7,1.233726418244477e-7,1.817816491511017e-7
MkPairData/ExMemory 34/ExMemory 1289,9.072711488389628e-7,9.025996040560146e-7,9.122006647715186e-7,1.7985265749983466e-8,1.0909688128065718e-8,2.393732824384263e-8
MkPairData/ExMemory 34/ExMemory 136,9.44532124771403e-7,9.20782933325106e-7,9.726772532056897e-7,9.024179274069195e-8,6.221945872143865e-8,1.2292179535045394e-7
MkPairData/ExMemory 34/ExMemory 6894,8.153001370741911e-7,7.861002266779157e-7,8.447963403944711e-7,8.82070375283885e-8,8.333056230360347e-8,9.441053393661261e-8
MkPairData/ExMemory 34/ExMemory 14,1.0644724120142958e-6,1.0189760687248371e-6,1.1821622346947164e-6,2.4469101260288446e-7,1.5025299377961944e-7,4.675830533374015e-7
MkPairData/ExMemory 34/ExMemory 43,8.936123960296084e-7,8.747567813815972e-7,9.163019314313872e-7,7.246632212644746e-8,5.360760914394474e-8,9.599600766218354e-8
MkPairData/ExMemory 34/ExMemory 14,1.0764525535065375e-6,9.770216543061235e-7,1.4042553890134717e-6,5.132901386957888e-7,1.1701951050349242e-7,1.1429694016674668e-6
MkPairData/ExMemory 34/ExMemory 28,9.686723076371174e-7,9.411399034089117e-7,1.0010099575863012e-6,9.391878599122094e-8,7.055537421233555e-8,1.1959118574381106e-7
MkPairData/ExMemory 34/ExMemory 34,9.258532256684838e-7,9.048524295229634e-7,9.46840792738773e-7,7.727251041762993e-8,5.40067010444823e-8,1.064644291221345e-7
MkPairData/ExMemory 34/ExMemory 9,8.762253782536666e-7,8.38516411178266e-7,9.018758810226888e-7,8.958380585023284e-8,7.350861973114793e-8,1.0844248503985183e-7
MkPairData/ExMemory 34/ExMemory 52,9.409710619452719e-7,9.142050640267125e-7,9.8426213477168e-7,1.1052744729143541e-7,8.07947307792591e-8,1.4613976682823465e-7
MkPairData/ExMemory 34/ExMemory 52,9.490006106483462e-7,9.259849522241957e-7,9.987691750879302e-7,1.003885639703303e-7,7.942671681033453e-8,1.4040328704301567e-7
MkPairData/ExMemory 34/ExMemory 4,8.719677376766983e-7,8.284798327887354e-7,9.268790763139705e-7,1.4112520782789953e-7,1.2140199411081792e-7,1.6381074824532128e-7
MkPairData/ExMemory 34/ExMemory 29,9.412484580328838e-7,9.156580173883217e-7,9.86821776042134e-7,1.0190060878606701e-7,6.918635288091036e-8,1.538927017045493e-7
MkPairData/ExMemory 71/ExMemory 150,9.130739916119985e-7,8.792389682805577e-7,9.518277629584551e-7,1.1612218284534618e-7,7.736213378969735e-8,1.5683212477991957e-7
MkPairData/ExMemory 71/ExMemory 1276,9.541182431880486e-7,9.301246765211156e-7,1.0008392556120463e-6,9.625537846631625e-8,6.978683860833684e-8,1.4146239095481764e-7
MkPairData/ExMemory 71/ExMemory 278,9.532486939639426e-7,9.242681410399384e-7,9.996069033369426e-7,1.1776829537808741e-7,8.697017818205994e-8,1.6803914170966156e-7
MkPairData/ExMemory 71/ExMemory 442,9.305259983574008e-7,9.152962150166805e-7,9.741326082559035e-7,7.444960688146915e-8,4.1099062481723045e-8,1.2308111406458246e-7
MkPairData/ExMemory 71/ExMemory 851,8.891711724450825e-7,8.664858768904601e-7,9.20726161036934e-7,9.234046150168158e-8,6.54254558518787e-8,1.4063938474766292e-7
MkPairData/ExMemory 71/ExMemory 170,9.209999842721594e-7,9.061496844980782e-7,9.436067276844128e-7,5.860501182055467e-8,4.365457567899131e-8,7.562685351317441e-8
MkPairData/ExMemory 71/ExMemory 187,9.14480387935637e-7,8.724839800488614e-7,9.619778016053115e-7,1.4148674083159483e-7,1.0392853830682701e-7,1.8651342445826452e-7
MkPairData/ExMemory 71/ExMemory 1289,9.268120698171997e-7,9.067306179524539e-7,9.52454523799592e-7,7.506235477056927e-8,4.46882661977579e-8,1.009600985965683e-7
MkPairData/ExMemory 71/ExMemory 136,9.14716769329777e-7,8.738639494833858e-7,9.880583358224748e-7,1.9616017548235356e-7,1.4394479213082738e-7,2.837931148396632e-7
MkPairData/ExMemory 71/ExMemory 6894,8.965911485752685e-7,8.802805243528508e-7,9.193138025073112e-7,6.588810932603272e-8,4.285648901551702e-8,9.992234442878063e-8
MkPairData/ExMemory 71/ExMemory 14,1.0349696013094336e-6,9.755333608629603e-7,1.1995138402545733e-6,2.9331952635028053e-7,1.22967767209927e-7,6.197561231031404e-7
MkPairData/ExMemory 71/ExMemory 43,9.421907918563054e-7,9.216706812174522e-7,9.780730401498025e-7,1.0042999859143047e-7,7.122378967111522e-8,1.4202683480405003e-7
MkPairData/ExMemory 71/ExMemory 14,9.554575460352316e-7,8.559077140983572e-7,1.2355850616937215e-6,5.512577963583782e-7,8.14634863186767e-8,1.052161314364361e-6
MkPairData/ExMemory 71/ExMemory 28,9.75056393677557e-7,9.511846760186824e-7,1.0080150036766472e-6,8.807164930746722e-8,7.2001276175889e-8,1.1553791891362052e-7
MkPairData/ExMemory 71/ExMemory 34,9.247965548531267e-7,9.168592659758743e-7,9.431268205824099e-7,3.8892509634159964e-8,2.9633806326434613e-8,5.677055483350887e-8
MkPairData/ExMemory 71/ExMemory 9,9.266436488246243e-7,8.972722538931201e-7,1.0226868681682508e-6,1.5855444327377889e-7,7.524894349284695e-8,2.929152212243673e-7
MkPairData/ExMemory 71/ExMemory 52,9.214914212332661e-7,9.089546451028497e-7,9.460344311839383e-7,5.3525535837017874e-8,3.0623570339680685e-8,8.65717934082737e-8
MkPairData/ExMemory 71/ExMemory 52,8.998428606734283e-7,8.642918955197632e-7,9.490395990651741e-7,1.4029894113918972e-7,7.920874729615667e-8,2.113422620474505e-7
MkPairData/ExMemory 71/ExMemory 4,8.111762299067995e-7,7.824259782601362e-7,8.464914971036128e-7,9.119065985795769e-8,8.65706643690481e-8,1.0012584325281451e-7
MkPairData/ExMemory 71/ExMemory 29,9.73977526295965e-7,9.107980040566072e-7,1.164026864208092e-6,3.2407373003755066e-7,8.285091754112956e-8,6.586491262861e-7
MkPairData/ExMemory 31/ExMemory 150,9.358260535229763e-7,9.211174116722987e-7,9.561550322086987e-7,5.672030107364637e-8,4.08861951976337e-8,7.078228531880517e-8
MkPairData/ExMemory 31/ExMemory 1276,7.542619954594317e-7,7.383812175595294e-7,7.721674934771253e-7,5.7096417270820456e-8,3.4331874996458267e-8,7.89585461377317e-8
MkPairData/ExMemory 31/ExMemory 278,9.139396216874651e-7,9.065024984226622e-7,9.264241818729708e-7,2.867233640690384e-8,1.7384486915358388e-8,4.3687370967976724e-8
MkPairData/ExMemory 31/ExMemory 442,9.468494775553503e-7,9.183098226383795e-7,9.988160045680452e-7,1.206551236598737e-7,9.331735341917183e-8,1.5184265119167638e-7
MkPairData/ExMemory 31/ExMemory 851,8.911288256293907e-7,8.737488956271777e-7,8.990829951397127e-7,3.8661558160602136e-8,1.3649844450197465e-8,6.093262831237473e-8
MkPairData/ExMemory 31/ExMemory 170,9.454151749703286e-7,9.17352545184421e-7,9.841349813852534e-7,1.0676039815162312e-7,7.749806107476162e-8,1.5578241207785008e-7
MkPairData/ExMemory 31/ExMemory 187,9.46036966035526e-7,9.298119566635164e-7,9.666272768969016e-7,6.222755123034351e-8,3.8096238863910465e-8,9.173494603477505e-8
MkPairData/ExMemory 31/ExMemory 1289,8.918072919518288e-7,8.721620089843054e-7,9.132307547025219e-7,7.30294694262429e-8,4.395957241519064e-8,1.241522589573376e-7
MkPairData/ExMemory 31/ExMemory 136,9.046588062767213e-7,8.884757953991939e-7,9.171495434718159e-7,4.575010389288619e-8,2.6253150516582176e-8,6.729399081094603e-8
MkPairData/ExMemory 31/ExMemory 6894,8.908680663490391e-7,8.715630881799638e-7,9.271426804440645e-7,9.248237318042023e-8,6.174118394239732e-8,1.5103540077444127e-7
MkPairData/ExMemory 31/ExMemory 14,9.756842425361658e-7,9.47808472214132e-7,1.0200268283228224e-6,1.216280893226448e-7,8.413890204410838e-8,1.5608353794035769e-7
MkPairData/ExMemory 31/ExMemory 43,8.870062533077205e-7,8.603953171740831e-7,9.157187610107432e-7,8.67408613377953e-8,6.396109952137763e-8,1.3760267284924346e-7
MkPairData/ExMemory 31/ExMemory 14,9.231464186471889e-7,9.113474937998822e-7,9.463238253242087e-7,5.512792092976738e-8,3.7035393947685273e-8,7.892176963859478e-8
MkPairData/ExMemory 31/ExMemory 28,8.7048851143524e-7,8.411084333334245e-7,9.307122796742117e-7,1.4985985146824644e-7,7.470252150938865e-8,2.6171899885531895e-7
MkPairData/ExMemory 31/ExMemory 34,9.128481798763229e-7,9.059094759129532e-7,9.351458700419564e-7,3.771216203100402e-8,9.458755735387073e-9,7.474565416857346e-8
MkPairData/ExMemory 31/ExMemory 9,9.004459156079456e-7,8.381351961766464e-7,1.053292497139712e-6,3.063937902203442e-7,8.805645874467637e-8,5.734053991457829e-7
MkPairData/ExMemory 31/ExMemory 52,9.234550406082281e-7,8.965232008589266e-7,9.549372435506028e-7,9.889464167689997e-8,6.855436136833803e-8,1.5072455503984517e-7
MkPairData/ExMemory 31/ExMemory 52,9.033709159625446e-7,8.835112245099737e-7,9.204299193182484e-7,6.013878787532294e-8,4.032587499558421e-8,8.651886982093949e-8
MkPairData/ExMemory 31/ExMemory 4,9.439113099282144e-7,9.27887280509128e-7,9.711854134209777e-7,7.276383017741986e-8,4.5600928997549394e-8,1.0296515551707862e-7
MkPairData/ExMemory 31/ExMemory 29,9.446849864758613e-7,9.238959275351988e-7,9.882028197637612e-7,1.0516650087047031e-7,7.689881920809288e-8,1.5397128303878362e-7
MkPairData/ExMemory 397/ExMemory 150,9.61632217548006e-7,9.137058127810097e-7,1.0194991453182511e-6,1.8144455668248147e-7,1.437865336661672e-7,2.715859874089867e-7
MkPairData/ExMemory 397/ExMemory 1276,9.031272482536176e-7,9.016979707188088e-7,9.04925526979716e-7,6.0101403739695664e-9,4.775419956753419e-9,8.712550404441274e-9
MkPairData/ExMemory 397/ExMemory 278,9.513899254308121e-7,9.076642099124813e-7,1.0236091032324607e-6,1.9191233359969953e-7,1.3423994758782915e-7,3.251501474014147e-7
MkPairData/ExMemory 397/ExMemory 442,9.515402283153375e-7,9.358102178168633e-7,9.819077152012942e-7,7.566515357937176e-8,5.263914528454906e-8,1.0914542289675355e-7
MkPairData/ExMemory 397/ExMemory 851,9.016080583494552e-7,8.830641256965093e-7,9.264751499921986e-7,7.1469852961508e-8,4.657531712639836e-8,1.1857286664368649e-7
MkPairData/ExMemory 397/ExMemory 170,9.425491460741572e-7,9.231698374088075e-7,9.71857835414703e-7,8.440882629837462e-8,4.945495904545154e-8,1.2965995468379398e-7
MkPairData/ExMemory 397/ExMemory 187,8.547017804864024e-7,8.256412211012198e-7,8.802033639730622e-7,8.915344304481537e-8,6.951837135510681e-8,1.210655780497195e-7
MkPairData/ExMemory 397/ExMemory 1289,9.469564460657988e-7,9.060560854818802e-7,9.878203387590597e-7,1.2547476049528937e-7,9.611738156923955e-8,1.5669963582169265e-7
MkPairData/ExMemory 397/ExMemory 136,9.431357598572784e-7,9.232850441498933e-7,9.66155610405044e-7,8.168162382807304e-8,5.183491115639013e-8,1.0986209762223426e-7
MkPairData/ExMemory 397/ExMemory 6894,9.80272629885837e-7,9.557241379742874e-7,1.012673856383225e-6,9.565505978052522e-8,7.631146123044663e-8,1.2599514837297732e-7
MkPairData/ExMemory 397/ExMemory 14,9.096168580110055e-7,8.893261537216088e-7,9.343898304832019e-7,8.0816328402435e-8,5.671734399932033e-8,1.317881953916739e-7
MkPairData/ExMemory 397/ExMemory 43,9.525635377672661e-7,9.273039666242667e-7,9.848179247836004e-7,1.0023488041639474e-7,6.467721525939564e-8,1.4367663203424987e-7
MkPairData/ExMemory 397/ExMemory 14,9.233023181146985e-7,8.935295125700857e-7,9.61510288826029e-7,1.1408485682706935e-7,8.385390453013599e-8,1.4742585569678298e-7
MkPairData/ExMemory 397/ExMemory 28,9.504324056735274e-7,9.244638495764639e-7,9.877717220937562e-7,1.0991528349311406e-7,7.609395050994983e-8,1.5443775684991925e-7
MkPairData/ExMemory 397/ExMemory 34,8.471830516474116e-7,8.156473056803114e-7,8.81173137507684e-7,1.0643682135297607e-7,8.966945571931902e-8,1.481353271650389e-7
MkPairData/ExMemory 397/ExMemory 9,9.319726097866601e-7,9.166792181904107e-7,9.699908738853617e-7,7.36467652135168e-8,4.330871786639555e-8,1.2357372358321002e-7
MkPairData/ExMemory 397/ExMemory 52,9.298573523393425e-7,9.100906489842549e-7,9.63010210939151e-7,8.287670583480061e-8,4.189069569546028e-8,1.502941541877492e-7
MkPairData/ExMemory 397/ExMemory 52,8.716222212707482e-7,8.373381434609884e-7,9.093523474092472e-7,1.241762955727944e-7,1.0730933260656577e-7,1.5180264763783997e-7
MkPairData/ExMemory 397/ExMemory 4,8.395401133276368e-7,8.091652410204954e-7,8.777014603466457e-7,1.0794408548440657e-7,9.189625305955454e-8,1.2735197989446726e-7
MkPairData/ExMemory 397/ExMemory 29,8.883211136536937e-7,8.552783687092082e-7,9.138449164680782e-7,8.999974536521735e-8,6.824645867674811e-8,1.1499348034120211e-7
MkPairData/ExMemory 90/ExMemory 150,8.740565436532791e-7,8.313415897162373e-7,9.62692816938212e-7,2.073858629505438e-7,9.579054318767317e-8,3.6616527702383834e-7
MkPairData/ExMemory 90/ExMemory 1276,9.644641235655686e-7,9.397209207536507e-7,1.0073124355560009e-6,1.0468001113401621e-7,7.396015229033014e-8,1.4757843058126582e-7
MkPairData/ExMemory 90/ExMemory 278,9.9694014013311e-7,9.511713224810064e-7,1.0920531859847753e-6,1.962060039931256e-7,1.1845995303173829e-7,3.2410095350275954e-7
MkPairData/ExMemory 90/ExMemory 442,1.0264405275453842e-6,9.874850018588452e-7,1.0817445039024127e-6,1.707653018506127e-7,1.4633963844174243e-7,1.9895920866874322e-7
MkPairData/ExMemory 90/ExMemory 851,8.73250346496654e-7,8.331094362806245e-7,1.0133815019186945e-6,2.1910111609670755e-7,7.730686831257624e-8,4.804267855320446e-7
MkPairData/ExMemory 90/ExMemory 170,9.171026122659326e-7,8.939402675944545e-7,9.536609222880701e-7,9.402107188989547e-8,6.35156336935901e-8,1.412910744341e-7
MkPairData/ExMemory 90/ExMemory 187,9.675915072836434e-7,9.430913509907563e-7,1.0045160602331046e-6,9.147137434267527e-8,6.538887378366502e-8,1.296814846566051e-7
MkPairData/ExMemory 90/ExMemory 1289,8.911572325827162e-7,8.666387792698774e-7,9.125607830750038e-7,7.087728820369634e-8,5.3435691914458054e-8,9.124528801212755e-8
MkPairData/ExMemory 90/ExMemory 136,9.265667682173949e-7,9.121020883159578e-7,9.553738888067747e-7,7.120290644027674e-8,3.913053116500883e-8,1.170349751682124e-7
MkPairData/ExMemory 90/ExMemory 6894,9.079399458630553e-7,8.750928232563553e-7,9.55660876051093e-7,1.3175152866536324e-7,9.559810842964206e-8,1.9872639338313394e-7
MkPairData/ExMemory 90/ExMemory 14,9.165470584651337e-7,9.059572021433329e-7,9.378319338803249e-7,5.6564705550974067e-8,3.496534883270969e-8,9.224933391431497e-8
MkPairData/ExMemory 90/ExMemory 43,9.630497738758466e-7,9.347150966364532e-7,1.0141526095001017e-6,1.2715575926895075e-7,8.341440808014217e-8,2.0932509446315995e-7
MkPairData/ExMemory 90/ExMemory 14,9.90516823996988e-7,9.540472077329142e-7,1.030871238917631e-6,1.2276927514766828e-7,9.729849049848696e-8,1.5710381983712185e-7
MkPairData/ExMemory 90/ExMemory 28,9.26910343783323e-7,9.143564305648748e-7,9.447108026220638e-7,4.776355594960502e-8,2.777106076912944e-8,8.49777127568342e-8
MkPairData/ExMemory 90/ExMemory 34,9.047513284594666e-7,9.013846000611252e-7,9.085486021021847e-7,1.266459020158011e-8,9.938787947813356e-9,1.750288608728011e-8
MkPairData/ExMemory 90/ExMemory 9,9.530463955968489e-7,9.324063374937659e-7,9.93095440969383e-7,9.357500204699252e-8,6.498765119231676e-8,1.3299318976314143e-7
MkPairData/ExMemory 90/ExMemory 52,9.49552902738369e-7,9.32990016496498e-7,9.867633136539357e-7,7.979514346712566e-8,5.449096522159886e-8,1.3176176450446824e-7
MkPairData/ExMemory 90/ExMemory 52,7.87155066324616e-7,7.584756984368445e-7,8.249708231940298e-7,9.551143852183068e-8,7.450091213020797e-8,1.4264638634920245e-7
MkPairData/ExMemory 90/ExMemory 4,9.163791338460165e-7,9.075625157392112e-7,9.357532481125695e-7,3.8340294023003574e-8,2.2990502138011784e-8,5.6909424235938585e-8
MkPairData/ExMemory 90/ExMemory 29,8.218621038257246e-7,7.884497515743766e-7,8.535375665244404e-7,1.0691708608099107e-7,9.203298107062877e-8,1.3620126475161037e-7
MkNilData/ExMemory 1,7.236795302718274e-7,7.159558445451572e-7,7.356728049211251e-7,3.259400438860009e-8,1.8425835221730835e-8,4.690029144189137e-8
MkNilData/ExMemory 1,7.49745907426836e-7,7.207232357732617e-7,7.780373316684094e-7,9.32419854964669e-8,7.078379705002365e-8,1.1941517666623844e-7
MkNilData/ExMemory 1,7.153471161601854e-7,7.116891133250865e-7,7.238414515530271e-7,1.8300503748503415e-8,7.440687140729458e-9,3.2674887068037756e-8
MkNilData/ExMemory 1,6.969154125666141e-7,6.685328419536039e-7,7.312267484024793e-7,9.621136031697824e-8,7.756705772923256e-8,1.4261901172309668e-7
MkNilData/ExMemory 1,7.408880139127902e-7,7.262806122210667e-7,7.744432590153841e-7,6.767909008334125e-8,4.255018187879626e-8,1.0371240447524397e-7
MkNilData/ExMemory 1,7.294948203023468e-7,6.990925118605636e-7,7.574380331758708e-7,9.927018878331837e-8,7.744783750203796e-8,1.3406785393047615e-7
MkNilData/ExMemory 1,7.516198696594228e-7,7.284001368603594e-7,7.789600652456922e-7,8.639598634825673e-8,6.330206492172439e-8,1.2095563975121266e-7
MkNilData/ExMemory 1,7.568106119935658e-7,7.332643619088197e-7,7.87642463876311e-7,8.381507809587724e-8,5.661057769025841e-8,1.1550130058023718e-7
MkNilData/ExMemory 1,7.395005941392375e-7,7.23837898390181e-7,7.682972854804564e-7,7.138990844254976e-8,4.914676697291629e-8,1.0851891734685999e-7
MkNilData/ExMemory 1,7.452220877564291e-7,7.09788974817797e-7,7.852842066593293e-7,1.201687110158913e-7,9.364386425040923e-8,1.5223664351853683e-7
MkNilData/ExMemory 1,6.675230166648999e-7,6.461783789083374e-7,6.932035021594045e-7,6.879872985655807e-8,6.061830998785373e-8,9.080499077735806e-8
MkNilData/ExMemory 1,6.581180049788882e-7,6.346243878405422e-7,6.913148122960097e-7,1.0010260342269407e-7,6.869662553132455e-8,1.5498938027599967e-7
MkNilData/ExMemory 1,7.504325179835667e-7,7.273472043601432e-7,7.916600173342988e-7,9.637760073969526e-8,5.982610673073107e-8,1.362156907137078e-7
MkNilData/ExMemory 1,6.965834299064252e-7,6.721855766819373e-7,7.779408965524775e-7,1.2841358118129225e-7,6.189291257736538e-8,2.4108212422364106e-7
MkNilData/ExMemory 1,8.022954333417875e-7,7.688452668143198e-7,8.421280980489919e-7,1.223867135142722e-7,1.044434724322983e-7,1.3731433273143523e-7
MkNilData/ExMemory 1,7.10204366541674e-7,6.814354626369479e-7,8.075121897342031e-7,1.5727585249237017e-7,5.734422504313184e-8,3.0914274730078737e-7
MkNilData/ExMemory 1,7.471135171922762e-7,7.299743189524635e-7,7.714649164042055e-7,6.939286302181575e-8,4.495502150464637e-8,9.697248376678626e-8
MkNilData/ExMemory 1,8.022227561436548e-7,7.355261444361476e-7,9.651344110303112e-7,3.4797295161690116e-7,7.100353094796765e-8,6.560478843753775e-7
MkNilData/ExMemory 1,7.087636116741546e-7,6.956233875225867e-7,7.330172550510089e-7,6.019415316016856e-8,3.1317442523036165e-8,1.092098370401156e-7
MkNilData/ExMemory 1,6.947613058015824e-7,6.736588918353848e-7,7.114443735036652e-7,5.912145692741457e-8,4.845788272208588e-8,7.091494126610618e-8
MkNilData/ExMemory 1,7.343921030535485e-7,7.188059213895484e-7,7.641472564726018e-7,6.882467316419944e-8,4.3885998083138096e-8,1.13019447302425e-7
MkNilData/ExMemory 1,7.047123531271736e-7,6.885382471687147e-7,7.176955438217813e-7,4.783449120191807e-8,3.308685398929659e-8,6.078764756883594e-8
MkNilData/ExMemory 1,6.818547802288201e-7,6.563167430045002e-7,7.025325606822274e-7,7.244385155521875e-8,6.019600719731708e-8,8.21947533190215e-8
